"Month","Day","Year","station","city","state","weather_type","rating","status","userID"
6,13,2012,"PASY","Shemya AFB","AK",2,5,"living","U44556"
10,19,2015,"PASY","Shemya AFB","AK",2,4,"living","U44556"
11,19,2008,"PASY","Shemya AFB","AK",1,4,"living","U44556"
7,22,2011,"PASY","Shemya AFB","AK",2,1,"living","U44556"
7,8,2010,"PASY","Shemya AFB","AK",2,5,"living","U44556"
9,10,2009,"PASY","Shemya AFB","AK",2,3,"living","U44556"
12,31,2010,"PASY","Shemya AFB","AK",2,4,"living","U44556"
2,14,2014,"PASY","Shemya AFB","AK",1,5,"living","U44556"
6,23,2011,"KFNL","Fort Collins","CO",9,5,"traveling","U44556"
7,15,2013,"KCOQ","Cloquet","MN",10,1,"living","V75385"
12,2,2011,"KCOQ","Cloquet","MN",1,5,"living","V75385"
5,6,2014,"KCOQ","Cloquet","MN",5,5,"living","V75385"
10,9,2011,"KCOQ","Cloquet","MN",5,2,"living","V75385"
5,20,2009,"KCOQ","Cloquet","MN",9,5,"living","V75385"
12,21,2015,"KCOQ","Cloquet","MN",4,1,"living","V75385"
8,22,2007,"KCOQ","Cloquet","MN",9,4,"living","V75385"
10,7,2007,"KCOQ","Cloquet","MN",2,2,"living","V75385"
3,29,2008,"KCOQ","Cloquet","MN",2,4,"living","V75385"
7,8,2014,"KCOQ","Cloquet","MN",7,5,"living","V75385"
11,10,2013,"KCOQ","Cloquet","MN",2,1,"living","V75385"
8,12,2010,"KCOQ","Cloquet","MN",7,3,"living","V75385"
10,14,2006,"KCOQ","Cloquet","MN",3,3,"living","V75385"
6,27,2012,"KCOQ","Cloquet","MN",9,3,"living","V75385"
7,18,2015,"KCOQ","Cloquet","MN",9,4,"living","V75385"
9,4,2015,"KCOQ","Cloquet","MN",10,1,"living","V75385"
4,12,2007,"KCOQ","Cloquet","MN",4,3,"living","V75385"
7,14,2012,"KNUQ","Moffett NAS","CA",9,5,"traveling","V75385"
6,20,2014,"KNUQ","Moffett NAS","CA",9,5,"traveling","V75385"
5,24,2011,"KPAO","Palo Alto","CA",9,3,"living","Q01904"
12,30,2014,"KPAO","Palo Alto","CA",1,5,"living","Q01904"
9,22,2014,"KPAO","Palo Alto","CA",10,5,"living","Q01904"
7,7,2012,"KPAO","Palo Alto","CA",9,1,"living","Q01904"
6,30,2011,"KPAO","Palo Alto","CA",10,3,"living","Q01904"
8,13,2011,"KPAO","Palo Alto","CA",7,1,"living","Q01904"
3,7,2006,"KPAO","Palo Alto","CA",5,1,"living","Q01904"
7,2,2014,"KPAO","Palo Alto","CA",9,4,"living","Q01904"
4,17,2010,"KPAO","Palo Alto","CA",8,4,"living","Q01904"
3,13,2010,"KPAO","Palo Alto","CA",3,1,"living","Q01904"
6,18,2012,"KPAO","Palo Alto","CA",9,2,"living","Q01904"
5,13,2013,"KBVY","Beverly","MA",3,5,"traveling","Q01904"
5,21,2012,"KODO","Odessa","TX",9,5,"traveling","Q01904"
5,30,2008,"KODO","Odessa","TX",6,5,"traveling","Q01904"
11,3,2008,"KRBL","Red Bluff","CA",2,2,"living","L93720"
9,11,2007,"KRBL","Red Bluff","CA",8,4,"living","L93720"
12,6,2015,"KRBL","Red Bluff","CA",5,2,"living","L93720"
10,20,2014,"KRBL","Red Bluff","CA",7,4,"living","L93720"
10,8,2006,"KRBL","Red Bluff","CA",6,2,"living","L93720"
8,15,2015,"KRBL","Red Bluff","CA",6,3,"living","L93720"
9,14,2015,"KRBL","Red Bluff","CA",9,4,"living","L93720"
10,1,2009,"KRBL","Red Bluff","CA",6,4,"living","L93720"
3,14,2009,"KRBL","Red Bluff","CA",5,2,"living","L93720"
4,29,2015,"KRBL","Red Bluff","CA",6,4,"living","L93720"
2,13,2008,"KRBL","Red Bluff","CA",1,3,"living","L93720"
4,29,2011,"KRBL","Red Bluff","CA",6,3,"living","L93720"
8,13,2015,"KRBL","Red Bluff","CA",6,5,"living","L93720"
5,20,2009,"KRBL","Red Bluff","CA",6,4,"living","L93720"
6,14,2012,"KRBL","Red Bluff","CA",6,2,"living","L93720"
5,16,2011,"KRBL","Red Bluff","CA",8,4,"living","L93720"
10,13,2011,"KTPA","Tampa","FL",10,5,"traveling","L93720"
11,15,2009,"KDPA","Chicago DuPage","IL",3,5,"traveling","L93720"
10,10,2006,"KHIO","Portland Hillsboro","OR",8,3,"living","L07567"
8,16,2013,"KHIO","Portland Hillsboro","OR",10,2,"living","L07567"
2,1,2014,"KHIO","Portland Hillsboro","OR",4,4,"living","L07567"
3,16,2008,"KHIO","Portland Hillsboro","OR",4,3,"living","L07567"
12,28,2015,"KHIO","Portland Hillsboro","OR",4,5,"living","L07567"
11,2,2009,"KHIO","Portland Hillsboro","OR",4,2,"living","L07567"
9,9,2007,"KHIO","Portland Hillsboro","OR",9,3,"living","L07567"
10,24,2010,"KHIO","Portland Hillsboro","OR",5,2,"living","L07567"
9,27,2009,"KHIO","Portland Hillsboro","OR",8,5,"living","L07567"
6,3,2015,"KHIO","Portland Hillsboro","OR",5,3,"living","L07567"
5,31,2011,"KHIO","Portland Hillsboro","OR",5,2,"living","L07567"
7,29,2012,"KHIO","Portland Hillsboro","OR",8,5,"living","L07567"
5,3,2011,"KHIO","Portland Hillsboro","OR",8,5,"living","L07567"
10,20,2008,"KHIO","Portland Hillsboro","OR",5,2,"living","L07567"
9,9,2014,"KHIO","Portland Hillsboro","OR",8,3,"living","L07567"
12,14,2013,"KAWG","Washington","IA",2,5,"traveling","L07567"
6,28,2010,"KAWG","Washington","IA",9,5,"traveling","L07567"
4,2,2011,"K12N","Andover","NJ",3,5,"traveling","L07567"
4,13,2012,"KCUT","Custer","SD",3,3,"living","Q68532"
5,18,2015,"KCUT","Custer","SD",4,4,"living","Q68532"
5,12,2014,"KCUT","Custer","SD",1,2,"living","Q68532"
1,15,2009,"KCUT","Custer","SD",4,5,"living","Q68532"
6,25,2009,"KCUT","Custer","SD",9,3,"living","Q68532"
10,6,2012,"KCUT","Custer","SD",4,2,"living","Q68532"
8,1,2007,"KCUT","Custer","SD",9,4,"living","Q68532"
5,24,2013,"KCUT","Custer","SD",9,3,"living","Q68532"
11,23,2011,"KCUT","Custer","SD",1,3,"living","Q68532"
7,4,2008,"KCUT","Custer","SD",8,3,"living","Q68532"
7,9,2013,"KCUT","Custer","SD",8,1,"living","Q68532"
12,2,2007,"KCUT","Custer","SD",4,2,"living","Q68532"
12,11,2014,"KCUT","Custer","SD",3,1,"living","Q68532"
10,21,2008,"KCUT","Custer","SD",5,1,"living","Q68532"
4,13,2009,"KCUT","Custer","SD",3,3,"living","Q68532"
5,13,2007,"KCUT","Custer","SD",6,2,"living","Q68532"
6,10,2008,"KIGM","Kingman","AZ",6,5,"traveling","Q68532"
4,25,2013,"KIGM","Kingman","AZ",6,1,"traveling","Q68532"
5,20,2009,"KMGE","Marietta","GA",9,4,"living","F06263"
3,16,2013,"KMGE","Marietta","GA",9,3,"living","F06263"
1,17,2012,"KMGE","Marietta","GA",7,2,"living","F06263"
4,20,2014,"KMGE","Marietta","GA",8,2,"living","F06263"
12,14,2008,"KMGE","Marietta","GA",4,2,"living","F06263"
7,19,2010,"KMGE","Marietta","GA",10,2,"living","F06263"
5,26,2009,"KMGE","Marietta","GA",10,3,"living","F06263"
8,26,2007,"KMGE","Marietta","GA",10,5,"living","F06263"
7,30,2012,"KMGE","Marietta","GA",8,1,"living","F06263"
5,25,2006,"KMGE","Marietta","GA",10,4,"living","F06263"
1,23,2009,"KMGE","Marietta","GA",4,2,"living","F06263"
3,10,2014,"KMGE","Marietta","GA",9,1,"living","F06263"
12,21,2013,"KSLE","Salem","OR",5,1,"traveling","F06263"
10,11,2013,"PAIL","Iliamna","AK",2,1,"living","I19613"
11,27,2010,"PAIL","Iliamna","AK",2,4,"living","I19613"
4,27,2013,"PAIL","Iliamna","AK",1,4,"living","I19613"
3,21,2007,"PAIL","Iliamna","AK",2,4,"living","I19613"
10,25,2011,"PAIL","Iliamna","AK",2,3,"living","I19613"
12,12,2007,"PAIL","Iliamna","AK",4,4,"living","I19613"
7,30,2008,"PAIL","Iliamna","AK",9,2,"living","I19613"
5,6,2009,"PAIL","Iliamna","AK",1,1,"living","I19613"
7,19,2015,"PAIL","Iliamna","AK",9,2,"living","I19613"
10,27,2010,"PAIL","Iliamna","AK",2,4,"living","I19613"
9,22,2015,"PAIL","Iliamna","AK",1,4,"living","I19613"
5,28,2009,"PAIL","Iliamna","AK",4,4,"living","I19613"
3,10,2014,"PAIL","Iliamna","AK",2,1,"living","I19613"
2,12,2007,"PAIL","Iliamna","AK",4,5,"living","I19613"
12,29,2007,"PAIL","Iliamna","AK",4,2,"living","I19613"
12,13,2008,"PAIL","Iliamna","AK",4,1,"living","I19613"
5,22,2011,"PAIL","Iliamna","AK",2,2,"living","I19613"
6,6,2010,"PAIL","Iliamna","AK",4,4,"living","I19613"
5,24,2015,"KDSV","Dansville","NY",8,1,"traveling","I19613"
1,5,2007,"KYUM","Yuma","AZ",5,2,"living","X92687"
10,26,2006,"KYUM","Yuma","AZ",6,4,"living","X92687"
4,14,2006,"KYUM","Yuma","AZ",1,2,"living","X92687"
9,22,2006,"KYUM","Yuma","AZ",6,4,"living","X92687"
6,6,2006,"KYUM","Yuma","AZ",6,2,"living","X92687"
3,31,2006,"KYUM","Yuma","AZ",6,2,"living","X92687"
3,10,2006,"KYUM","Yuma","AZ",1,3,"living","X92687"
10,14,2006,"KYUM","Yuma","AZ",6,2,"living","X92687"
3,29,2006,"KYUM","Yuma","AZ",6,2,"living","X92687"
7,20,2006,"KYUM","Yuma","AZ",6,2,"living","X92687"
6,11,2006,"KYUM","Yuma","AZ",6,3,"living","X92687"
7,18,2006,"KYUM","Yuma","AZ",6,4,"living","X92687"
9,17,2006,"KYUM","Yuma","AZ",6,2,"living","X92687"
8,15,2006,"KYUM","Yuma","AZ",9,5,"living","X92687"
12,25,2011,"KASD","Slidell","LA",5,5,"traveling","X92687"
9,5,2012,"KMWL","Mineral Wells","TX",9,2,"living","H91273"
2,26,2012,"KMWL","Mineral Wells","TX",9,3,"living","H91273"
4,17,2011,"KMWL","Mineral Wells","TX",1,2,"living","H91273"
11,22,2014,"KMWL","Mineral Wells","TX",7,2,"living","H91273"
8,3,2011,"KMWL","Mineral Wells","TX",9,4,"living","H91273"
5,23,2012,"KMWL","Mineral Wells","TX",9,4,"living","H91273"
9,11,2007,"KMWL","Mineral Wells","TX",7,3,"living","H91273"
11,21,2006,"KMWL","Mineral Wells","TX",3,4,"living","H91273"
4,12,2012,"KMWL","Mineral Wells","TX",7,2,"living","H91273"
2,12,2015,"KMWL","Mineral Wells","TX",3,3,"living","H91273"
9,24,2012,"KMWL","Mineral Wells","TX",9,2,"living","H91273"
10,7,2014,"KMWL","Mineral Wells","TX",9,4,"living","H91273"
11,21,2015,"KSEP","Stephenville","TX",1,1,"traveling","H91273"
8,19,2015,"KBOS","Boston","MA",10,5,"traveling","H91273"
9,2,2007,"KBOS","Boston","MA",9,5,"traveling","H91273"
10,19,2013,"PAFB","Fairbanks Ft. Wainwright","AK",3,3,"living","G59044"
7,13,2015,"PAFB","Fairbanks Ft. Wainwright","AK",9,4,"living","G59044"
5,5,2009,"PAFB","Fairbanks Ft. Wainwright","AK",3,3,"living","G59044"
7,16,2014,"PAFB","Fairbanks Ft. Wainwright","AK",5,3,"living","G59044"
7,16,2013,"PAFB","Fairbanks Ft. Wainwright","AK",8,2,"living","G59044"
6,25,2013,"PAFB","Fairbanks Ft. Wainwright","AK",9,1,"living","G59044"
5,11,2006,"PAFB","Fairbanks Ft. Wainwright","AK",3,2,"living","G59044"
7,9,2014,"PAFB","Fairbanks Ft. Wainwright","AK",8,5,"living","G59044"
5,18,2013,"PAFB","Fairbanks Ft. Wainwright","AK",3,5,"living","G59044"
8,13,2007,"PAFB","Fairbanks Ft. Wainwright","AK",10,1,"living","G59044"
6,12,2015,"PAFB","Fairbanks Ft. Wainwright","AK",8,4,"living","G59044"
2,25,2011,"PAFB","Fairbanks Ft. Wainwright","AK",2,4,"living","G59044"
7,4,2015,"PAFB","Fairbanks Ft. Wainwright","AK",8,3,"living","G59044"
2,19,2008,"PAFB","Fairbanks Ft. Wainwright","AK",4,5,"living","G59044"
12,5,2011,"PAFB","Fairbanks Ft. Wainwright","AK",2,2,"living","G59044"
7,3,2009,"PAFB","Fairbanks Ft. Wainwright","AK",6,3,"living","G59044"
5,8,2006,"PAFB","Fairbanks Ft. Wainwright","AK",3,5,"living","G59044"
10,16,2014,"KIFP","Bullhead City","AZ",6,5,"traveling","G59044"
8,15,2014,"KWRB","Warner Robins","GA",10,5,"traveling","G59044"
5,7,2013,"KIFP","Bullhead City","AZ",6,5,"traveling","G59044"
3,26,2009,"KVLD","Valdosta Regional","GA",5,4,"living","I04075"
10,27,2014,"KVLD","Valdosta Regional","GA",8,1,"living","I04075"
3,26,2006,"KVLD","Valdosta Regional","GA",3,1,"living","I04075"
1,12,2013,"KVLD","Valdosta Regional","GA",10,2,"living","I04075"
12,24,2015,"KVLD","Valdosta Regional","GA",10,4,"living","I04075"
7,9,2014,"KVLD","Valdosta Regional","GA",10,4,"living","I04075"
6,10,2014,"KVLD","Valdosta Regional","GA",10,1,"living","I04075"
12,20,2015,"KVLD","Valdosta Regional","GA",8,5,"living","I04075"
9,10,2013,"KVLD","Valdosta Regional","GA",10,1,"living","I04075"
11,9,2014,"KVLD","Valdosta Regional","GA",8,2,"living","I04075"
3,14,2014,"KVLD","Valdosta Regional","GA",8,1,"living","I04075"
1,20,2008,"KVLD","Valdosta Regional","GA",3,1,"living","I04075"
9,16,2014,"KVLD","Valdosta Regional","GA",10,5,"living","I04075"
2,22,2012,"KVLD","Valdosta Regional","GA",5,5,"living","I04075"
10,12,2013,"KVLD","Valdosta Regional","GA",8,2,"living","I04075"
11,27,2012,"KVLD","Valdosta Regional","GA",8,5,"living","I04075"
7,11,2015,"KVLD","Valdosta Regional","GA",10,1,"living","I04075"
9,17,2015,"KBKF","Aurora","CO",1,5,"traveling","I04075"
10,27,2012,"KPIL","Port Isabel","TX",1,1,"traveling","I04075"
7,15,2010,"KARR","Aurora","IL",10,1,"traveling","I04075"
9,9,2014,"KMTH","Marathon","FL",7,3,"living","Y33181"
3,6,2014,"KMTH","Marathon","FL",7,3,"living","Y33181"
9,9,2008,"KMTH","Marathon","FL",7,1,"living","Y33181"
10,3,2006,"KMTH","Marathon","FL",7,2,"living","Y33181"
11,16,2012,"KMTH","Marathon","FL",10,2,"living","Y33181"
1,18,2013,"KMTH","Marathon","FL",9,1,"living","Y33181"
4,9,2012,"KMTH","Marathon","FL",8,2,"living","Y33181"
8,7,2009,"KMTH","Marathon","FL",10,5,"living","Y33181"
7,27,2007,"KMTH","Marathon","FL",10,5,"living","Y33181"
4,2,2014,"KMTH","Marathon","FL",9,2,"living","Y33181"
12,22,2010,"KMTH","Marathon","FL",10,3,"living","Y33181"
2,5,2013,"KMTH","Marathon","FL",8,3,"living","Y33181"
7,8,2011,"KMTH","Marathon","FL",10,5,"living","Y33181"
4,14,2015,"KMTH","Marathon","FL",10,3,"living","Y33181"
5,6,2009,"KFFT","Frankfort","KY",5,5,"traveling","Y33181"
3,7,2009,"KFFT","Frankfort","KY",7,1,"traveling","Y33181"
10,29,2010,"KLBX","Angleton","TX",8,3,"living","T97662"
4,12,2014,"KLBX","Angleton","TX",7,1,"living","T97662"
11,27,2012,"KLBX","Angleton","TX",5,1,"living","T97662"
3,12,2010,"KLBX","Angleton","TX",9,3,"living","T97662"
11,14,2011,"KLBX","Angleton","TX",7,5,"living","T97662"
9,22,2008,"KLBX","Angleton","TX",10,1,"living","T97662"
2,17,2009,"KLBX","Angleton","TX",7,1,"living","T97662"
11,5,2010,"KLBX","Angleton","TX",8,4,"living","T97662"
8,17,2008,"KLBX","Angleton","TX",10,5,"living","T97662"
1,11,2015,"KLBX","Angleton","TX",5,5,"living","T97662"
5,16,2006,"KLBX","Angleton","TX",8,2,"living","T97662"
12,8,2010,"KLBX","Angleton","TX",2,3,"living","T97662"
10,30,2013,"KLBX","Angleton","TX",7,5,"living","T97662"
5,28,2007,"KLBX","Angleton","TX",10,2,"living","T97662"
2,16,2010,"KLBX","Angleton","TX",4,1,"living","T97662"
4,27,2014,"KBLV","Belleville","IL",7,1,"traveling","T97662"
12,28,2006,"KLGU","Logan","UT",2,1,"traveling","T97662"
7,14,2006,"KDFI","Defiance","OH",7,1,"traveling","T97662"
10,11,2007,"KLMT","Klamath Falls","OR",4,3,"living","D09442"
7,6,2015,"KLMT","Klamath Falls","OR",8,3,"living","D09442"
6,21,2011,"KLMT","Klamath Falls","OR",8,4,"living","D09442"
7,11,2009,"KLMT","Klamath Falls","OR",9,3,"living","D09442"
1,23,2015,"KLMT","Klamath Falls","OR",4,5,"living","D09442"
12,12,2008,"KLMT","Klamath Falls","OR",2,1,"living","D09442"
4,18,2015,"KLMT","Klamath Falls","OR",3,1,"living","D09442"
9,18,2012,"KLMT","Klamath Falls","OR",8,1,"living","D09442"
8,5,2007,"KLMT","Klamath Falls","OR",9,2,"living","D09442"
10,14,2006,"KLMT","Klamath Falls","OR",8,2,"living","D09442"
1,30,2013,"KLMT","Klamath Falls","OR",4,4,"living","D09442"
9,1,2006,"KLMT","Klamath Falls","OR",3,2,"living","D09442"
10,12,2013,"KLMT","Klamath Falls","OR",4,2,"living","D09442"
5,31,2011,"KLMT","Klamath Falls","OR",1,5,"living","D09442"
7,11,2008,"KLMT","Klamath Falls","OR",6,3,"living","D09442"
2,27,2008,"KLMT","Klamath Falls","OR",4,1,"living","D09442"
5,30,2008,"KVCB","Vacaville","CA",8,1,"traveling","D09442"
7,25,2006,"KDTS","Destin","FL",10,1,"traveling","D09442"
3,26,2012,"KVCB","Vacaville","CA",8,1,"traveling","D09442"
7,3,2012,"KIKV","Ankeny","IA",9,5,"living","H82968"
7,30,2006,"KIKV","Ankeny","IA",10,3,"living","H82968"
5,3,2006,"KIKV","Ankeny","IA",8,1,"living","H82968"
6,5,2015,"KIKV","Ankeny","IA",10,4,"living","H82968"
7,5,2008,"KIKV","Ankeny","IA",10,2,"living","H82968"
11,27,2014,"KIKV","Ankeny","IA",4,3,"living","H82968"
6,16,2013,"KIKV","Ankeny","IA",8,4,"living","H82968"
3,18,2014,"KIKV","Ankeny","IA",4,2,"living","H82968"
12,17,2010,"KIKV","Ankeny","IA",4,3,"living","H82968"
10,9,2012,"KIKV","Ankeny","IA",3,3,"living","H82968"
6,1,2015,"KIKV","Ankeny","IA",8,1,"living","H82968"
10,3,2009,"KIKV","Ankeny","IA",5,1,"living","H82968"
11,29,2013,"KIKV","Ankeny","IA",4,1,"living","H82968"
10,24,2014,"KIKV","Ankeny","IA",5,1,"living","H82968"
7,22,2014,"KIKV","Ankeny","IA",10,3,"living","H82968"
8,9,2009,"KIKV","Ankeny","IA",7,1,"living","H82968"
3,1,2013,"KIKV","Ankeny","IA",4,3,"living","H82968"
6,8,2011,"KDLF","Del Rio Laughlin AFB","TX",9,5,"traveling","H82968"
7,12,2013,"KMCW","Mason City","IA",7,5,"traveling","H82968"
12,5,2012,"KMCW","Mason City","IA",1,5,"traveling","H82968"
7,29,2008,"KVSF","Springfield","VT",10,2,"living","A71237"
6,22,2013,"KVSF","Springfield","VT",10,1,"living","A71237"
12,29,2012,"KSPD","Springfield","CO",1,2,"living","A71237"
5,17,2013,"KSPD","Springfield","CO",9,2,"living","A71237"
1,19,2014,"KSPD","Springfield","CO",6,3,"living","A71237"
5,29,2012,"KVSF","Springfield","VT",7,4,"living","A71237"
4,25,2009,"KVSF","Springfield","VT",8,2,"living","A71237"
11,10,2006,"KVSF","Springfield","VT",4,5,"living","A71237"
3,4,2015,"KVSF","Springfield","VT",4,4,"living","A71237"
9,28,2009,"KSPD","Springfield","CO",3,2,"living","A71237"
9,3,2011,"KVSF","Springfield","VT",10,4,"living","A71237"
8,31,2014,"KVSF","Springfield","VT",10,5,"living","A71237"
7,13,2006,"KSPD","Springfield","CO",9,5,"living","A71237"
9,18,2013,"KFCS","Fort Carson","CO",1,5,"traveling","A71237"
12,11,2006,"KINW","Winslow","AZ",3,3,"living","M17398"
1,21,2010,"KINW","Winslow","AZ",2,4,"living","M17398"
3,2,2013,"KINW","Winslow","AZ",3,3,"living","M17398"
6,26,2007,"KINW","Winslow","AZ",6,5,"living","M17398"
5,9,2006,"KINW","Winslow","AZ",6,4,"living","M17398"
7,10,2007,"KINW","Winslow","AZ",6,4,"living","M17398"
8,8,2010,"KINW","Winslow","AZ",7,1,"living","M17398"
3,4,2015,"KINW","Winslow","AZ",3,2,"living","M17398"
10,23,2013,"KPTW","Pottstown","PA",8,1,"traveling","M17398"
3,29,2011,"KDBQ","Dubuque","IA",3,1,"traveling","M17398"
7,18,2014,"KBTL","Battle Creek","MI",8,2,"living","U62483"
11,21,2011,"KBTL","Battle Creek","MI",4,1,"living","U62483"
4,3,2007,"KBTL","Battle Creek","MI",9,1,"living","U62483"
1,22,2011,"KBTL","Battle Creek","MI",4,3,"living","U62483"
1,15,2012,"KBTL","Battle Creek","MI",4,4,"living","U62483"
10,22,2015,"KBTL","Battle Creek","MI",8,3,"living","U62483"
7,30,2013,"KBTL","Battle Creek","MI",10,2,"living","U62483"
7,9,2011,"KBTL","Battle Creek","MI",8,4,"living","U62483"
12,23,2010,"KBTL","Battle Creek","MI",4,5,"living","U62483"
10,24,2011,"KBTL","Battle Creek","MI",2,5,"living","U62483"
9,20,2015,"KBTL","Battle Creek","MI",8,1,"living","U62483"
3,24,2011,"KBTL","Battle Creek","MI",4,1,"living","U62483"
8,2,2006,"KBTL","Battle Creek","MI",7,1,"living","U62483"
10,18,2013,"KBTL","Battle Creek","MI",5,3,"living","U62483"
12,26,2007,"KFRI","Ft Riley","KS",4,1,"traveling","U62483"
5,31,2008,"KGCK","Garden City","KS",1,1,"living","L68853"
2,27,2013,"KGCK","Garden City","KS",2,3,"living","L68853"
3,15,2015,"KGCK","Garden City","KS",1,4,"living","L68853"
9,3,2015,"KGCK","Garden City","KS",9,1,"living","L68853"
3,26,2010,"KGCK","Garden City","KS",1,1,"living","L68853"
7,15,2015,"KGCK","Garden City","KS",7,5,"living","L68853"
4,28,2010,"KGCK","Garden City","KS",1,3,"living","L68853"
8,17,2015,"KGCK","Garden City","KS",7,3,"living","L68853"
12,16,2015,"KGCK","Garden City","KS",1,2,"living","L68853"
2,16,2007,"KGCK","Garden City","KS",2,2,"living","L68853"
9,24,2015,"PHNY","Lanai City","HI",7,5,"traveling","L68853"
9,5,2011,"KCKM","Clarksdale","MS",1,5,"traveling","L68853"
5,31,2013,"KCKM","Clarksdale","MS",7,1,"traveling","L68853"
10,14,2012,"KTMB","Kendall","FL",7,2,"living","J81319"
11,27,2009,"KTMB","Kendall","FL",9,4,"living","J81319"
12,12,2013,"KTMB","Kendall","FL",10,2,"living","J81319"
8,30,2011,"KTMB","Kendall","FL",10,2,"living","J81319"
5,16,2006,"KTMB","Kendall","FL",7,2,"living","J81319"
7,10,2015,"KTMB","Kendall","FL",10,4,"living","J81319"
6,19,2014,"KTMB","Kendall","FL",7,2,"living","J81319"
7,14,2013,"KTMB","Kendall","FL",10,3,"living","J81319"
10,22,2006,"KTMB","Kendall","FL",10,3,"living","J81319"
1,16,2009,"KTMB","Kendall","FL",9,5,"living","J81319"
10,2,2009,"KTMB","Kendall","FL",10,1,"living","J81319"
2,22,2008,"KTMB","Kendall","FL",10,4,"living","J81319"
11,16,2006,"KTMB","Kendall","FL",10,3,"living","J81319"
2,16,2013,"KTMB","Kendall","FL",7,1,"living","J81319"
2,2,2015,"KTMB","Kendall","FL",10,1,"living","J81319"
10,24,2007,"KRVS","Tulsa Jones","OK",3,5,"traveling","J81319"
7,18,2012,"KLBB","Lubbock","TX",9,5,"living","I09103"
10,10,2014,"KLBB","Lubbock","TX",7,5,"living","I09103"
8,25,2008,"KLBB","Lubbock","TX",7,4,"living","I09103"
12,10,2008,"KLBB","Lubbock","TX",3,3,"living","I09103"
7,28,2007,"KLBB","Lubbock","TX",7,2,"living","I09103"
4,21,2015,"KLBB","Lubbock","TX",9,3,"living","I09103"
7,15,2009,"KLBB","Lubbock","TX",6,4,"living","I09103"
12,18,2013,"KLBB","Lubbock","TX",1,2,"living","I09103"
10,26,2007,"KLBB","Lubbock","TX",6,3,"living","I09103"
1,24,2009,"KLBB","Lubbock","TX",1,5,"living","I09103"
9,11,2010,"KLBB","Lubbock","TX",9,2,"living","I09103"
3,10,2012,"KLBB","Lubbock","TX",5,1,"living","I09103"
9,17,2013,"KLBB","Lubbock","TX",7,3,"living","I09103"
7,12,2006,"KLBB","Lubbock","TX",1,5,"living","I09103"
7,17,2015,"KLBB","Lubbock","TX",9,4,"living","I09103"
11,2,2009,"KLBB","Lubbock","TX",3,3,"living","I09103"
1,2,2013,"KLBB","Lubbock","TX",4,2,"living","I09103"
6,12,2007,"KLBB","Lubbock","TX",7,3,"living","I09103"
7,23,2013,"KFCM","Minneapolis Flying Cloud","MN",8,5,"traveling","I09103"
8,27,2008,"KMCW","Mason City","IA",5,1,"traveling","I09103"
11,10,2009,"KCOQ","Cloquet","MN",2,5,"living","F98872"
4,28,2009,"KCOQ","Cloquet","MN",4,2,"living","F98872"
9,23,2006,"KCOQ","Cloquet","MN",7,3,"living","F98872"
5,23,2011,"KCOQ","Cloquet","MN",7,1,"living","F98872"
9,13,2007,"KCOQ","Cloquet","MN",1,2,"living","F98872"
4,8,2006,"KCOQ","Cloquet","MN",4,1,"living","F98872"
11,24,2007,"KCOQ","Cloquet","MN",2,2,"living","F98872"
1,10,2014,"KCOQ","Cloquet","MN",2,5,"living","F98872"
5,31,2006,"KCOQ","Cloquet","MN",5,1,"living","F98872"
4,1,2011,"KCOQ","Cloquet","MN",5,5,"living","F98872"
9,5,2007,"KCOQ","Cloquet","MN",7,3,"living","F98872"
7,4,2007,"KCOQ","Cloquet","MN",10,3,"living","F98872"
9,22,2009,"KCOQ","Cloquet","MN",7,2,"living","F98872"
5,7,2009,"KCOQ","Cloquet","MN",2,5,"living","F98872"
6,5,2011,"KCOQ","Cloquet","MN",9,2,"living","F98872"
4,26,2008,"KCOQ","Cloquet","MN",2,2,"living","F98872"
1,6,2010,"KCBF","Council Bluffs","IA",4,1,"traveling","F98872"
3,9,2011,"KOTH","North Bend","OR",1,1,"traveling","F98872"
5,27,2009,"KGOK","Guthrie","OK",7,1,"living","M52354"
8,12,2012,"KGOK","Guthrie","OK",9,4,"living","M52354"
